3429,601007.SH,601007,金陵饭店,江苏,酒店餐饮,20070406
3430,601008.SH,601008,连云港,江苏,港口,20070426
3431,601009.SH,601009,南京银行,江苏,银行,20070719
3432,601010.SH,601010,文峰股份,江苏,超市连锁,20110603
3433,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,20110309
3434,601012.SH,601012,隆基股份,陕西,电气设备,20120411
3435,601015.SH,601015,陕西黑猫,陕西,焦炭加工,20141105
3436,601016.SH,601016,节能风电,北京,新型电力,20140929
3437,601018.SH,601018,宁波港,浙江,港口,20100928
3438,601019.SH,601019,山东出版,山东,出版业,20171122
3440,601021.SH,601021,春秋航空,上海,空运,20150121
3441,601028.SH,601028,玉龙股份,山东,商贸代理,20111107
3442,601038.SH,601038,一拖股份,河南,农用机械,20120808
3443,601058.SH,601058,赛轮轮胎,山东,汽车配件,20110630
3444,601066.SH,601066,中信建投,北京,证券,20180620
3445,601068.SH,601068,中铝国际,北京,建筑工程,20180831
3446,601069.SH,601069,西部黄金,新疆,黄金,20150122
3447,601077.SH,601077,渝农商行,重庆,银行,20191029
3448,601086.SH,601086,国芳集团,甘肃,百货,20170929
3449,601088.SH,601088,中国神华,北京,煤炭开采,20071009
3450,601098.SH,601098,中南传媒,湖南,出版业,20101028
3451,601099.SH,601099,太平洋,云南,证券,20071228
3452,601100.SH,601100,恒立液压,江苏,工程机械,20111028
3453,601101.SH,601101,昊华能源,北京,煤炭开采,20100331
3454,601106.SH,601106,中国一重,黑龙江,工程机械,20100209
3455,601107.SH,601107,四川成渝,四川,路桥,20090727
3456,601108.SH,601108,财通证券,浙江,证券,20171024
3457,601111.SH,601111,中国国航,北京,空运,20060818
3459,601116.SH,601116,三江购物,浙江,超市连锁,20110302
3460,601117.SH,601117,中国化学,北京,建筑工程,20100107
3461,601118.SH,601118,海南橡胶,海南,橡胶,20110107
3462,601126.SH,601126,四方股份,北京,电气设备,20101231
3463,601127.SH,601127,小康股份,重庆,汽车整车,20160615
3464,601128.SH,601128,常熟银行,江苏,银行,20160930
3465,601137.SH,601137,博威合金,浙江,小金属,20110127
3466,601138.SH,601138,工业富联,深圳,通信设备,20180608
3467,601139.SH,601139,深圳燃气,深圳,供气供热,20091225
3468,601155.SH,601155,新城控股,江苏,区域地产,20151204
3469,601156.SH,601156,东航物流,上海,空运,20210609
3470,601158.SH,601158,重庆水务,重庆,水务,20100329
3471,601162.SH,601162,天风证券,湖北,证券,20181019
3472,601163.SH,601163,三角轮胎,山东,汽车配件,20160909
3473,601166.SH,601166,兴业银行,福建,银行,20070205
3474,601168.SH,601168,西部矿业,青海,铜,20070712
3475,601169.SH,601169,北京银行,北京,银行,20070919
3476,601177.SH,601177,杭齿前进,浙江,机械基件,20101011
3477,601179.SH,601179,中国西电,陕西,电气设备,20100128
3478,601186.SH,601186,中国铁建,北京,建筑工程,20080310
3479,601187.SH,601187,厦门银行,福建,银行,20201027
3480,601188.SH,601188,龙江交通,黑龙江,路桥,20100319
3481,601198.SH,601198,东兴证券,北京,证券,20150226
3482,601199.SH,601199,江南水务,江苏,水务,20110317
3483,601200.SH,601200,上海环境,上海,环境保护,20170331
3484,601208.SH,601208,东材科技,四川,化工原料,20110520
3485,601211.SH,601211,国泰君安,上海,证券,20150626
3486,601212.SH,601212,白银有色,甘肃,铜,20170215
3487,601216.SH,601216,君正集团,内蒙,化工原料,20110222
3488,601218.SH,601218,吉鑫科技,江苏,电气设备,20110506
3489,601222.SH,601222,林洋能源,江苏,电器仪表,20110808
3490,601225.SH,601225,陕西煤业,陕西,煤炭开采,20140128
3491,601226.SH,601226,华电重工,北京,建筑工程,20141211
3492,601228.SH,601228,广州港,广东,港口,20170329
3493,601229.SH,601229,上海银行,上海,银行,20161116
3494,601231.SH,601231,环旭电子,上海,元器件,20120220
3495,601233.SH,601233,桐昆股份,浙江,化纤,20110518
3496,601236.SH,601236,红塔证券,云南,证券,20190705
3497,601238.SH,601238,广汽集团,广东,汽车整车,20120329
3498,601258.SH,601258,庞大集团,河北,汽车服务,20110428
3499,601279.SH,601279,英利汽车,吉林,汽车配件,20210415
3500,601288.SH,601288,农业银行,北京,银行,20100715
3501,601298.SH,601298,青岛港,山东,港口,20190121
3502,601311.SH,601311,骆驼股份,湖北,电气设备,20110602
3503,601318.SH,601318,中国平安,深圳,保险,20070301
3504,601319.SH,601319,中国人保,北京,保险,20181116
3505,601326.SH,601326,秦港股份,河北,港口,20170816
3506,601328.SH,601328,交通银行,上海,银行,20070515
3507,601330.SH,601330,绿色动力,深圳,环境保护,20180611
3508,601333.SH,601333,广深铁路,深圳,铁路,20061222
3509,601336.SH,601336,新华保险,北京,保险,20111216
3510,601339.SH,601339,百隆东方,浙江,纺织,20120612
3511,601360.SH,601360,三六零,天津,互联网,20120116
3512,601366.SH,601366,利群股份,山东,百货,20170412
3513,601368.SH,601368,绿城水务,广西,水务,20150612
3514,601369.SH,601369,陕鼓动力,陕西,机械基件,20100428
3515,601375.SH,601375,中原证券,河南,证券,20170103
3516,601377.SH,601377,兴业证券,福建,证券,20101013
3517,601388.SH,601388,怡球资源,江苏,铝,20120423
3518,601390.SH,601390,中国中铁,北京,建筑工程,20071203
3519,601398.SH,601398,工商银行,北京,银行,20061027
3520,601399.SH,601399,国机重装,四川,工程机械,20200608
3521,601456.SH,601456,国联证券,江苏,证券,20200731
3522,601500.SH,601500,通用股份,江苏,汽车配件,20160919
3523,601512.SH,601512,中新集团,江苏,园区开发,20191220
3524,601515.SH,601515,东风股份,广东,广告包装,20120216
3525,601518.SH,601518,吉林高速,吉林,路桥,20100319
3526,601519.SH,601519,大智慧,上海,软件服务,20110128
3527,601528.SH,601528,瑞丰银行,浙江,银行,20210625
3528,601555.SH,601555,东吴证券,江苏,证券,20111212
3529,601566.SH,601566,九牧王,福建,服饰,20110530
3530,601567.SH,601567,三星医疗,浙江,电器仪表,20110615
3531,601568.SH,601568,北元集团,陕西,化工原料,20201020
3532,601577.SH,601577,长沙银行,湖南,银行,20180926
3533,601579.SH,601579,会稽山,浙江,红黄酒,20140825
3534,601588.SH,601588,北辰实业,北京,区域地产,20061016
3535,601595.SH,601595,上海电影,上海,影视音像,20160817
3536,601598.SH,601598,中国外运,北京,仓储物流,20190118
3537,601599.SH,601599,浙文影业,浙江,纺织,20110527
3538,601600.SH,601600,中国铝业,北京,铝,20070430
3539,601601.SH,601601,中国太保,上海,保险,20071225
3540,601606.SH,601606,长城军工,安徽,专用机械,20180806
3541,601607.SH,601607,上海医药,上海,医药商业,19940324
3542,601608.SH,601608,中信重工,河南,专用机械,20120706
3543,601609.SH,601609,金田铜业,浙江,铜,20200422
3544,601611.SH,601611,中国核建,上海,建筑工程,20160606
3545,601615.SH,601615,明阳智能,广东,电气设备,20190123
3546,601616.SH,601616,广电电气,上海,电气设备,20110201
3547,601618.SH,601618,中国中冶,北京,建筑工程,20090921
3548,601619.SH,601619,嘉泽新能,宁夏,新型电力,20170720
3549,601628.SH,601628,中国人寿,北京,保险,20070109
3550,601633.SH,601633,长城汽车,河北,汽车整车,20110928
3551,601636.SH,601636,旗滨集团,湖南,玻璃,20110812
3552,601658.SH,601658,邮储银行,北京,银行,20191210
3553,601665.SH,601665,齐鲁银行,山东,银行,20210618
3554,601666.SH,601666,平煤股份,河南,煤炭开采,20061123
3555,601668.SH,601668,中国建筑,北京,建筑工程,20090729
3556,601669.SH,601669,中国电建,北京,建筑工程,20111018
3557,601677.SH,601677,明泰铝业,河南,铝,20110919
3558,601678.SH,601678,滨化股份,山东,化工原料,20100223
3559,601686.SH,601686,友发集团,天津,钢加工,20201204
3560,601688.SH,601688,华泰证券,江苏,证券,20100226
3561,601689.SH,601689,拓普集团,浙江,汽车配件,20150319
3562,601696.SH,601696,中银证券,上海,证券,20200226
3563,601698.SH,601698,中国卫通,北京,电信运营,20190628
3564,601699.SH,601699,潞安环能,山西,煤炭开采,20060922
3565,601700.SH,601700,风范股份,江苏,电气设备,20110118
3566,601702.SH,601702,华峰铝业,上海,铝,20200907
3567,601717.SH,601717,郑煤机,河南,汽车配件,20100803
3568,601718.SH,601718,际华集团,北京,服饰,20100816
3569,601727.SH,601727,上海电气,上海,电气设备,20081205
3570,601728.SH,601728,中国电信,北京,电信运营,20210820
3571,601766.SH,601766,中国中车,北京,运输设备,20080818
3572,601777.SH,601777,力帆科技,重庆,摩托车,20101125
3573,601778.SH,601778,晶科科技,江西,新型电力,20200519
3574,601788.SH,601788,光大证券,上海,证券,20090818
3575,601789.SH,601789,宁波建工,浙江,建筑工程,20110816
3576,601798.SH,601798,蓝科高新,甘肃,化工机械,20110622
3577,601799.SH,601799,星宇股份,江苏,汽车配件,20110201
3578,601800.SH,601800,中国交建,北京,建筑工程,20120309
3579,601801.SH,601801,皖新传媒,安徽,出版业,20100118
3580,601808.SH,601808,中海油服,天津,石油开采,20070928
3581,601811.SH,601811,新华文轩,四川,出版业,20160808
3582,601816.SH,601816,京沪高铁,北京,铁路,20200116
3583,601818.SH,601818,光大银行,北京,银行,20100818
3584,601825.SH,601825,沪农商行,上海,银行,20210819
3585,601827.SH,601827,三峰环境,重庆,环境保护,20200605
3586,601828.SH,601828,美凯龙,上海,其他商业,20180117
3587,601838.SH,601838,成都银行,四川,银行,20180131
3588,601857.SH,601857,中国石油,北京,石油开采,20071105
3589,601858.SH,601858,中国科传,北京,出版业,20170118
3590,601860.SH,601860,紫金银行,江苏,银行,20190103
3591,601865.SH,601865,福莱特,浙江,玻璃,20190215
3592,601866.SH,601866,中远海发,上海,水运,20071212
3593,601868.SH,601868,中国能建,北京,建筑工程,20210928
3594,601869.SH,601869,长飞光纤,湖北,通信设备,20180720
3595,601872.SH,601872,招商轮船,上海,水运,20061201
3596,601877.SH,601877,正泰电器,浙江,电气设备,20100121
3597,601878.SH,601878,浙商证券,浙江,证券,20170626
3598,601880.SH,601880,辽港股份,辽宁,港口,20101206
3599,601881.SH,601881,中国银河,北京,证券,20170123
3600,601882.SH,601882,海天精工,浙江,机床制造,20161107
3601,601886.SH,601886,江河集团,北京,装修装饰,20110818
3602,601888.SH,601888,中国中免,北京,旅游服务,20091015
3603,601890.SH,601890,亚星锚链,江苏,船舶,20101228
3604,601898.SH,601898,中煤能源,北京,煤炭开采,20080201
3605,601899.SH,601899,紫金矿业,福建,铜,20080425
3606,601900.SH,601900,南方传媒,广东,出版业,20160215
3607,601901.SH,601901,方正证券,湖南,证券,20110810
3608,601908.SH,601908,京运通,北京,新型电力,20110908
3609,601916.SH,601916,浙商银行,浙江,银行,20191126
3610,601918.SH,601918,新集能源,安徽,煤炭开采,20071219
3611,601919.SH,601919,中远海控,天津,水运,20070626
3612,601921.SH,601921,浙版传媒,浙江,出版业,20210723
3613,601928.SH,601928,凤凰传媒,江苏,出版业,20111130
3614,601929.SH,601929,吉视传媒,吉林,影视音像,20120223
3615,601933.SH,601933,永辉超市,福建,超市连锁,20101215
3616,601939.SH,601939,建设银行,北京,银行,20070925
3617,601949.SH,601949,中国出版,北京,出版业,20170821
3618,601952.SH,601952,苏垦农发,江苏,种植业,20170515
3619,601956.SH,601956,东贝集团,湖北,家用电器,20201225
3620,601958.SH,601958,金钼股份,陕西,小金属,20080417
3621,601963.SH,601963,重庆银行,重庆,银行,20210205
3622,601965.SH,601965,中国汽研,重庆,汽车服务,20120611
3623,601966.SH,601966,玲珑轮胎,山东,汽车配件,20160706
3624,601968.SH,601968,宝钢包装,上海,广告包装,20150611
3625,601969.SH,601969,海南矿业,海南,普钢,20141209
3626,601975.SH,601975,招商南油,江苏,水运,20190108
3627,601985.SH,601985,中国核电,北京,新型电力,20150610
3628,601988.SH,601988,中国银行,北京,银行,20060705
3629,601989.SH,601989,中国重工,北京,船舶,20091216
3630,601990.SH,601990,南京证券,江苏,证券,20180613
3631,601991.SH,601991,大唐发电,北京,火力发电,20061220
3632,601992.SH,601992,金隅集团,北京,水泥,20110301
3633,601995.SH,601995,中金公司,北京,证券,20201102
3634,601996.SH,601996,丰林集团,广西,家居用品,20110929
3635,601997.SH,601997,贵阳银行,贵州,银行,20160816
3636,601998.SH,601998,中信银行,北京,银行,20070427
3637,601999.SH,601999,出版传媒,辽宁,出版业,20071221
3638,603000.SH,603000,人民网,北京,互联网,20120427
3639,603001.SH,603001,奥康国际,浙江,服饰,20120426
3640,603002.SH,603002,宏昌电子,广东,化工原料,20120518
3641,603003.SH,603003,龙宇燃油,上海,石油贸易,20120817
3642,603005.SH,603005,晶方科技,江苏,半导体,20140210
3643,603006.SH,603006,联明股份,上海,汽车配件,20140630
3645,603008.SH,603008,喜临门,浙江,家居用品,20120717
3646,603009.SH,603009,北特科技,上海,汽车配件,20140718
3647,603010.SH,603010,万盛股份,浙江,化工原料,20141010
3648,603011.SH,603011,合锻智能,安徽,机床制造,20141107
3649,603012.SH,603012,创力集团,上海,专用机械,20150320
3650,603013.SH,603013,亚普股份,江苏,汽车配件,20180509
3651,603015.SH,603015,弘讯科技,浙江,电气设备,20150303
3652,603016.SH,603016,新宏泰,江苏,电气设备,20160701
3653,603017.SH,603017,中衡设计,江苏,建筑工程,20141231
3654,603018.SH,603018,华设集团,江苏,建筑工程,20141013
3655,603019.SH,603019,中科曙光,天津,IT设备,20141106
3656,603020.SH,603020,爱普股份,上海,食品,20150325
3657,603021.SH,603021,山东华鹏,山东,玻璃,20150423
3658,603022.SH,603022,新通联,上海,广告包装,20150518
3659,603023.SH,603023,威帝股份,黑龙江,汽车配件,20150527
3660,603025.SH,603025,大豪科技,北京,纺织机械,20150422
3661,603026.SH,603026,石大胜华,山东,化工原料,20150529
3662,603027.SH,603027,千禾味业,四川,食品,20160307
3663,603028.SH,603028,赛福天,江苏,钢加工,20160331
3664,603029.SH,603029,天鹅股份,山东,农用机械,20160427
3665,603030.SH,603030,全筑股份,上海,装修装饰,20150320
3666,603031.SH,603031,安德利,安徽,百货,20160822
3668,603033.SH,603033,三维股份,浙江,橡胶,20161207
3669,603035.SH,603035,常熟汽饰,江苏,汽车配件,20170105
3670,603036.SH,603036,如通股份,江苏,专用机械,20161209
3671,603037.SH,603037,凯众股份,上海,汽车配件,20170120
3672,603038.SH,603038,华立股份,广东,装修装饰,20170116
3673,603039.SH,603039,泛微网络,上海,软件服务,20170113
3674,603040.SH,603040,新坐标,浙江,汽车配件,20170209
3675,603041.SH,603041,美思德,江苏,化工原料,20170330
3676,603042.SH,603042,华脉科技,江苏,通信设备,20170602
3677,603043.SH,603043,广州酒家,广东,食品,20170627
3678,603045.SH,603045,福达合金,浙江,电气设备,20180517
3679,603048.SH,603048,浙江黎明,浙江,汽车配件,20211116
3680,603050.SH,603050,科林电气,河北,电气设备,20170414
3681,603051.SH,603051,鹿山新材,广东,塑料,20220325
3682,603053.SH,603053,成都燃气,四川,供气供热,20191217
3683,603055.SH,603055,台华新材,浙江,纺织,20170921
3684,603056.SH,603056,德邦股份,上海,仓储物流,20180116
3685,603058.SH,603058,永吉股份,贵州,广告包装,20161223
3686,603059.SH,603059,倍加洁,江苏,日用化工,20180302
3687,603060.SH,603060,国检集团,北京,建筑工程,20161109
3688,603063.SH,603063,禾望电气,深圳,电气设备,20170728
3689,603066.SH,603066,音飞储存,江苏,仓储物流,20150611
3690,603067.SH,603067,振华股份,湖北,化工原料,20160913
3691,603068.SH,603068,博通集成,上海,半导体,20190415
3692,603069.SH,603069,海汽集团,海南,公路,20160712
3693,603070.SH,603070,万控智造,浙江,电气设备,20220310
3694,603071.SH,603071,物产环能,浙江,批发业,20211216
3695,603076.SH,603076,乐惠国际,浙江,专用机械,20171113
3696,603077.SH,603077,和邦生物,四川,化工原料,20120731
3697,603078.SH,603078,江化微,江苏,化工原料,20170410
3698,603079.SH,603079,圣达生物,浙江,食品,20170823
3699,603080.SH,603080,新疆火炬,新疆,供气供热,20180103
3700,603081.SH,603081,大丰实业,浙江,专用机械,20170420
3701,603083.SH,603083,剑桥科技,上海,通信设备,20171110
3702,603085.SH,603085,天成自控,浙江,汽车配件,20150630
3703,603086.SH,603086,先达股份,山东,农药化肥,20170511
3704,603087.SH,603087,甘李药业,北京,生物制药,20200629
3705,603088.SH,603088,宁波精达,浙江,专用机械,20141111
3706,603089.SH,603089,正裕工业,浙江,汽车配件,20170126
3707,603090.SH,603090,宏盛股份,江苏,专用机械,20160831
3708,603093.SH,603093,南华期货,浙江,多元金融,20190830
3709,603095.SH,603095,越剑智能,浙江,纺织机械,20200415
3710,603096.SH,603096,新经典,天津,出版业,20170425
3711,603098.SH,603098,森特股份,北京,装修装饰,20161216
3712,603099.SH,603099,长白山,吉林,旅游景点,20140822
3713,603100.SH,603100,川仪股份,重庆,电器仪表,20140805
3714,603101.SH,603101,汇嘉时代,新疆,百货,20160506
3715,603102.SH,603102,百合股份,山东,医疗保健,20220125
3716,603103.SH,603103,横店影视,浙江,影视音像,20171012
3717,603105.SH,603105,芯能科技,浙江,电气设备,20180709
3718,603106.SH,603106,恒银科技,天津,IT设备,20170920
3719,603108.SH,603108,润达医疗,上海,医药商业,20150527
3720,603109.SH,603109,神驰机电,重庆,电气设备,20191231
3721,603110.SH,603110,东方材料,安徽,染料涂料,20171013
3722,603111.SH,603111,康尼机电,江苏,运输设备,20140801
3723,603112.SH,603112,华翔股份,山西,机械基件,20200917
3724,603113.SH,603113,金能科技,山东,焦炭加工,20170511
3725,603115.SH,603115,海星股份,江苏,铝,20190809
3726,603116.SH,603116,红蜻蜓,浙江,服饰,20150629
3727,603117.SH,603117,万林物流,江苏,仓储物流,20150629
3728,603118.SH,603118,共进股份,深圳,通信设备,20150225
3729,603121.SH,603121,华培动力,上海,汽车配件,20190111
3730,603122.SH,603122,合富中国,上海,医药商业,20220216
3731,603123.SH,603123,翠微股份,北京,百货,20120503
3732,603126.SH,603126,中材节能,天津,环境保护,20140731
3733,603127.SH,603127,昭衍新药,北京,医疗保健,20170825
3734,603128.SH,603128,华贸物流,上海,仓储物流,20120529
3735,603129.SH,603129,春风动力,浙江,摩托车,20170818
3736,603131.SH,603131,上海沪工,上海,专用机械,20160607
3737,603132.SH,603132,金徽股份,甘肃,铅锌,20220222
3738,603133.SH,603133,碳元科技,江苏,元器件,20170320
3739,603136.SH,603136,天目湖,江苏,旅游景点,20170927
3740,603138.SH,603138,海量数据,北京,软件服务,20170306
3741,603139.SH,603139,康惠制药,陕西,中成药,20170421
3742,603150.SH,603150,万朗磁塑,安徽,塑料,20220124
3743,603155.SH,603155,新亚强,江苏,化工原料,20200901
3744,603156.SH,603156,养元饮品,河北,软饮料,20180212
3746,603158.SH,603158,腾龙股份,江苏,汽车配件,20150320
3747,603159.SH,603159,上海亚虹,上海,专用机械,20160812
3748,603160.SH,603160,汇顶科技,深圳,元器件,20161017
3749,603161.SH,603161,科华控股,江苏,汽车配件,20180105
3750,603165.SH,603165,荣晟环保,浙江,造纸,20170117
3751,603166.SH,603166,福达股份,广西,汽车配件,20141127
3752,603167.SH,603167,渤海轮渡,山东,水运,20120906
3753,603168.SH,603168,莎普爱思,浙江,化学制药,20140702
3754,603169.SH,603169,兰石重装,甘肃,专用机械,20141009
3755,603171.SH,603171,税友股份,浙江,软件服务,20210630
3756,603176.SH,603176,汇通集团,河北,建筑工程,20211231
3757,603177.SH,603177,德创环保,浙江,环境保护,20170207
3758,603178.SH,603178,圣龙股份,浙江,汽车配件,20170328
3759,603179.SH,603179,新泉股份,江苏,汽车配件,20170317
3760,603180.SH,603180,金牌厨柜,福建,家居用品,20170512
3761,603181.SH,603181,皇马科技,浙江,化工原料,20170824
3762,603183.SH,603183,建研院,江苏,建筑工程,20170905
3763,603185.SH,603185,上机数控,江苏,电气设备,20181228
3764,603186.SH,603186,华正新材,浙江,元器件,20170103
3765,603187.SH,603187,海容冷链,山东,机械基件,20181129
3766,603188.SH,603188,亚邦股份,江苏,染料涂料,20140909
3767,603189.SH,603189,网达软件,上海,软件服务,20160914
3768,603192.SH,603192,汇得科技,上海,化工原料,20180828
3769,603195.SH,603195,公牛集团,浙江,家居用品,20200206
3770,603196.SH,603196,日播时尚,上海,服饰,20170531
3771,603197.SH,603197,保隆科技,上海,汽车配件,20170519
3772,603198.SH,603198,迎驾贡酒,安徽,白酒,20150528
3773,603199.SH,603199,九华旅游,安徽,旅游景点,20150326
3774,603200.SH,603200,上海洗霸,上海,环境保护,20170601
3775,603203.SH,603203,快克股份,江苏,专用机械,20161108
3776,603208.SH,603208,江山欧派,浙江,家居用品,20170210
3777,603209.SH,603209,兴通股份,福建,水运,20220324
3778,603212.SH,603212,赛伍技术,江苏,塑料,20200430
3779,603213.SH,603213,镇洋发展,浙江,化工原料,20211111
3780,603214.SH,603214,爱婴室,上海,百货,20180330
3781,603215.SH,603215,比依股份,浙江,家用电器,20220218
3782,603216.SH,603216,梦天家居,浙江,家居用品,20211215
3783,603217.SH,603217,元利科技,山东,化工原料,20190620
3784,603218.SH,603218,日月股份,浙江,电气设备,20161228
3785,603219.SH,603219,富佳股份,浙江,家用电器,20211122
3786,603220.SH,603220,中贝通信,湖北,通信设备,20181115
3787,603221.SH,603221,爱丽家居,江苏,家居用品,20200323
3788,603222.SH,603222,济民医疗,浙江,医疗保健,20150217
3789,603223.SH,603223,恒通股份,山东,仓储物流,20150630
3790,603225.SH,603225,新凤鸣,浙江,化纤,20170418
3791,603226.SH,603226,菲林格尔,上海,家居用品,20170615
3792,603227.SH,603227,雪峰科技,新疆,化工原料,20150515
3793,603228.SH,603228,景旺电子,深圳,元器件,20170106
3794,603229.SH,603229,奥翔药业,浙江,化学制药,20170509
3795,603230.SH,603230,内蒙新华,内蒙,出版业,20211224
3796,603232.SH,603232,格尔软件,上海,软件服务,20170421
3797,603233.SH,603233,大参林,广东,医药商业,20170731
3798,603236.SH,603236,移远通信,上海,通信设备,20190716
3799,603238.SH,603238,诺邦股份,浙江,纺织,20170222
3800,603239.SH,603239,浙江仙通,浙江,汽车配件,20161230
3801,603256.SH,603256,宏和科技,上海,玻璃,20190719
3802,603258.SH,603258,电魂网络,浙江,互联网,20161026
3803,603259.SH,603259,药明康德,江苏,化学制药,20180508
3804,603260.SH,603260,合盛硅业,浙江,化工原料,20171030
3805,603261.SH,603261,立航科技,四川,航空,20220315
3806,603266.SH,603266,天龙股份,浙江,汽车配件,20170110
3807,603267.SH,603267,鸿远电子,北京,元器件,20190515
3808,603268.SH,603268,松发股份,广东,陶瓷,20150319
3809,603269.SH,603269,海鸥股份,江苏,机械基件,20170517
3810,603277.SH,603277,银都股份,浙江,专用机械,20170911
3811,603278.SH,603278,大业股份,山东,钢加工,20171113
3812,603279.SH,603279,景津装备,山东,环境保护,20190729
3813,603283.SH,603283,赛腾股份,江苏,专用机械,20171225
3814,603286.SH,603286,日盈电子,江苏,汽车配件,20170627
3815,603288.SH,603288,海天味业,广东,食品,20140211
3816,603289.SH,603289,泰瑞机器,浙江,专用机械,20171031
3817,603290.SH,603290,斯达半导,浙江,半导体,20200204
3818,603297.SH,603297,永新光学,浙江,电器仪表,20180910
3819,603298.SH,603298,杭叉集团,浙江,专用机械,20161227
3820,603299.SH,603299,苏盐井神,江苏,食品,20151231
3821,603300.SH,603300,华铁应急,浙江,多元金融,20150529
3822,603301.SH,603301,振德医疗,浙江,医疗保健,20180412
3823,603303.SH,603303,得邦照明,浙江,家用电器,20170330
3824,603305.SH,603305,旭升股份,浙江,汽车配件,20170710
3825,603306.SH,603306,华懋科技,福建,汽车配件,20140926
3826,603308.SH,603308,应流股份,安徽,专用机械,20140122
3827,603309.SH,603309,维力医疗,广东,医疗保健,20150302
3828,603311.SH,603311,金海高科,浙江,家用电器,20150518
3829,603313.SH,603313,梦百合,江苏,家居用品,20161013
3830,603315.SH,603315,福鞍股份,辽宁,机械基件,20150424
3831,603316.SH,603316,诚邦股份,浙江,建筑工程,20170619
3832,603317.SH,603317,天味食品,四川,食品,20190416
3833,603318.SH,603318,水发燃气,辽宁,供气供热,20150424
3834,603319.SH,603319,湘油泵,湖南,汽车配件,20161130
3835,603320.SH,603320,迪贝电气,浙江,机械基件,20170502
3836,603321.SH,603321,梅轮电梯,浙江,运输设备,20170915
3837,603322.SH,603322,超讯通信,广东,通信设备,20160728
3838,603323.SH,603323,苏农银行,江苏,银行,20161129
3839,603324.SH,603324,盛剑环境,上海,环境保护,20210407
3840,603326.SH,603326,我乐家居,江苏,家居用品,20170616
3841,603327.SH,603327,福蓉科技,四川,元器件,20190523
3842,603328.SH,603328,依顿电子,广东,元器件,20140701
3843,603329.SH,603329,上海雅仕,上海,仓储物流,20171229
3844,603330.SH,603330,上海天洋,上海,塑料,20170213
3845,603331.SH,603331,百达精工,浙江,专用机械,20170705
3846,603332.SH,603332,苏州龙杰,江苏,化纤,20190117
3847,603333.SH,603333,尚纬股份,四川,电气设备,20120507
3848,603335.SH,603335,迪生力,广东,汽车配件,20170620
3849,603336.SH,603336,宏辉果蔬,广东,农业综合,20161124
3850,603337.SH,603337,杰克股份,浙江,纺织机械,20170119
3851,603338.SH,603338,浙江鼎力,浙江,专用机械,20150325
3852,603339.SH,603339,四方科技,江苏,专用机械,20160519
3853,603345.SH,603345,安井食品,福建,食品,20170222
3854,603348.SH,603348,文灿股份,广东,汽车配件,20180426
3855,603351.SH,603351,威尔药业,江苏,化学制药,20190130
3856,603353.SH,603353,和顺石油,湖南,石油贸易,20200407
