,001965.SZ,20220526,7.4,7.87,7.37,7.81,5.9701,153546.41,7.68,7.66,7.37,7.07,4.03,57.71,5.92,0.68,2.6,crossOverSMA,https://gu.qq.com/sh600548/gp
376,002258.SZ,20220526,22.45,22.55,21.67,22.15,-1.3363,92058.22,22.12,23.81,21.91,20.02,8.65,49.47,11.21,0.77,0.74,other,https://gu.qq.com/sh600548/gp
377,600900.SH,20220526,23.35,23.84,23.21,23.8,2.542,585997.55,23.62,23.44,22.94,22.44,2.18,60.53,2.59,0.84,1.07,other,https://gu.qq.com/sh600548/gp
378,603916.SH,20220526,23.1,24.2,22.61,23.93,3.5931,30673.28,23.58,24.6,22.58,20.55,8.97,58.21,12.16,0.74,0.9,other,https://gu.qq.com/sh600548/gp
379,002555.SZ,20220526,20.5322,20.8859,20.2866,20.6501,-0.0474,189387.54,20.61,23.07,21.65,20.22,6.57,41.68,8.41,0.78,0.51,other,https://gu.qq.com/sh600548/gp
380,000063.SZ,20220526,22.59,24.55,22.39,24.2,7.4123,1043038.95,23.71,23.97,23.26,22.54,3.06,53.15,4.96,0.62,2.62,crossOverSMA,https://gu.qq.com/sh600548/gp
381,603305.SH,20220526,23.8,23.85,22.9,23.43,-0.2979,39076.89,23.39,25.75,21.66,17.58,18.87,57.85,23.53,0.8,0.46,other,https://gu.qq.com/sh600548/gp
382,000739.SZ,20220526,22.24,23.0,21.8,21.89,-3.5258,242069.37,22.23,26.38,22.27,18.16,18.45,43.48,22.5,0.82,0.57,other,https://gu.qq.com/sh600548/gp
383,002223.SZ,20220526,22.68,22.85,22.25,22.75,0.7083,45638.09,22.62,24.03,22.89,21.76,4.94,40.38,8.1,0.61,0.6,other,https://gu.qq.com/sh600548/gp
384,600584.SH,20220526,23.9,24.1,23.38,23.83,-0.0419,172422.39,23.77,25.49,23.21,20.93,9.82,49.58,11.95,0.82,0.63,other,https://gu.qq.com/sh600548/gp
385,603681.SH,20220526,23.7,23.7,22.88,23.51,0.0426,11673.94,23.36,25.89,22.22,18.54,16.54,50.92,19.96,0.83,0.58,other,https://gu.qq.com/sh600548/gp
386,601156.SH,20220526,22.2653,22.372,21.7708,22.1393,-0.7389,48679.9,22.09,24.3,22.58,20.86,7.62,47.59,9.12,0.84,0.55,other,https://gu.qq.com/sh600548/gp
387,603719.SH,20220526,24.06,24.08,23.12,23.69,-0.4622,19409.85,23.63,24.6,23.65,22.69,4.03,38.96,8.84,0.46,0.67,other,https://gu.qq.com/sh600548/gp
388,600872.SH,20220526,24.78,25.5,24.15,24.85,0.323,190769.48,24.83,25.52,24.75,23.98,3.13,43.24,7.18,0.44,0.76,crossOverSMA,https://gu.qq.com/sh600548/gp
389,000977.SZ,20220526,24.11,24.58,23.64,24.35,0.9954,160335.18,24.19,25.72,24.5,23.29,4.96,39.31,7.31,0.68,0.66,other,https://gu.qq.com/sh600548/gp
390,600566.SH,20220526,23.17,23.36,22.61,23.01,0.1305,48153.74,22.99,24.7,22.91,21.13,7.79,47.65,9.46,0.82,0.74,crossOverSMA,https://gu.qq.com/sh600548/gp
391,002138.SZ,20220526,25.18,26.18,24.82,25.86,2.9049,92817.47,25.62,26.67,24.72,22.78,7.88,55.33,10.19,0.77,1.15,other,https://gu.qq.com/sh600548/gp
392,002832.SZ,20220526,23.93,24.48,23.58,24.0,0.9676,15780.22,24.02,25.82,23.86,21.9,8.22,48.87,9.98,0.82,0.67,other,https://gu.qq.com/sh600548/gp
393,601155.SH,20220526,24.37,25.62,24.02,25.23,4.2562,289425.46,24.96,26.5,24.89,23.29,6.45,45.61,9.14,0.71,1.12,crossOverSMA,https://gu.qq.com/sh600548/gp
394,603859.SH,20220526,28.05,28.05,27.0,27.2,-3.0303,41721.11,27.42,27.83,25.0,22.17,11.31,55.69,12.82,0.88,1.68,other,https://gu.qq.com/sh600548/gp
395,002801.SZ,20220526,25.46,25.46,24.2,24.81,-1.7815,24833.5,24.82,27.24,24.98,22.72,9.04,51.12,12.53,0.72,0.46,other,https://gu.qq.com/sh600548/gp
396,601677.SH,20220526,24.89,26.29,24.47,25.79,3.6159,96597.17,25.52,27.21,24.2,21.19,12.42,52.1,16.18,0.77,0.83,other,https://gu.qq.com/sh600548/gp
397,600295.SH,20220526,27.4,27.81,26.8,27.3,-0.5102,127123.64,27.3,27.97,26.04,24.1,7.44,54.21,11.37,0.65,0.7,other,https://gu.qq.com/sh600548/gp
398,600690.SH,20220526,25.06,25.15,24.46,24.99,-0.1199,360396.7,24.87,26.52,25.32,24.12,4.73,47.77,6.3,0.75,1.01,other,https://gu.qq.com/sh600548/gp
399,000408.SZ,20220526,29.85,30.85,29.26,30.12,0.9383,173124.0,30.08,31.67,27.14,22.62,16.66,58.1,18.06,0.92,0.51,other,https://gu.qq.com/sh600548/gp
400,601869.SH,20220526,26.89,27.7,26.42,27.19,1.0781,19619.34,27.1,28.69,25.42,22.16,12.83,58.35,15.43,0.83,0.64,other,https://gu.qq.com/sh600548/gp
401,002487.SZ,20220526,30.0,31.9,29.3,30.69,1.087,543402.43,30.63,31.69,25.27,18.85,25.41,65.78,26.68,0.95,0.81,other,https://gu.qq.com/sh600548/gp
402,605099.SH,20220526,24.36,24.85,24.21,24.55,1.0288,8945.0,24.54,27.61,25.62,23.62,7.78,40.34,9.16,0.85,0.83,other,https://gu.qq.com/sh600548/gp
403,002831.SZ,20220526,26.0,27.27,25.21,27.15,4.6243,29461.47,26.54,27.79,26.29,24.79,5.71,52.24,7.22,0.79,1.62,crossOverSMA,https://gu.qq.com/sh600548/gp
404,603180.SH,20220526,24.7,25.39,24.11,25.11,1.8661,10234.72,24.87,26.5,25.03,23.55,5.88,37.45,11.72,0.5,0.72,other,https://gu.qq.com/sh600548/gp
405,003019.SZ,20220526,25.35,25.57,24.67,25.25,-0.3158,12832.61,25.16,29.45,26.0,22.55,13.26,46.87,20.08,0.66,0.54,other,https://gu.qq.com/sh600548/gp
406,605336.SH,20220526,25.05,25.47,24.38,25.47,1.6766,14291.69,25.11,28.22,26.62,25.02,6.01,38.69,6.29,0.96,0.75,other,https://gu.qq.com/sh600548/gp
407,002497.SZ,20220526,28.88,29.08,27.92,28.7,-0.1392,358172.43,28.57,30.13,27.2,24.27,10.76,51.63,12.75,0.84,0.58,other,https://gu.qq.com/sh600548/gp
408,603707.SH,20220526,27.18,27.49,26.5,27.25,-0.5111,27429.14,27.08,28.98,27.0,25.03,7.32,43.95,8.65,0.85,0.57,other,https://gu.qq.com/sh600548/gp
409,002876.SZ,20220526,26.88,27.08,25.73,26.49,-1.4509,51667.75,26.43,28.91,26.65,24.38,8.49,36.84,11.85,0.72,0.66,other,https://gu.qq.com/sh600548/gp
410,603008.SH,20220526,26.26,27.05,25.85,26.74,0.3377,28944.35,26.55,28.77,25.29,21.8,13.78,49.85,16.18,0.85,1.03,other,https://gu.qq.com/sh600548/gp
411,002938.SZ,20220526,27.04,27.3,26.09,26.9,0.1489,72779.06,26.76,29.38,28.1,26.82,4.56,37.88,4.98,0.92,0.78,other,https://gu.qq.com/sh600548/gp
412,002984.SZ,20220526,27.1,27.38,26.25,26.6,-1.518,39527.0,26.74,29.81,27.05,24.3,10.18,40.15,12.68,0.8,0.98,other,https://gu.qq.com/sh600548/gp
413,002008.SZ,20220526,28.78,29.15,28.05,28.92,0.6263,148544.04,28.71,29.91,28.17,26.42,6.19,37.46,9.17,0.68,0.65,other,https://gu.qq.com/sh600548/gp
414,002430.SZ,20220526,27.54,28.57,27.21,28.48,3.4132,57287.73,28.09,30.85,27.61,24.36,11.74,53.73,16.89,0.7,0.99,other,https://gu.qq.com/sh600548/gp
415,603233.SH,20220526,31.34,33.76,31.12,32.53,3.3355,164340.49,32.47,31.34,27.86,24.37,12.51,70.88,13.49,0.93,2.89,other,https://gu.qq.com/sh600548/gp
416,000028.SZ,20220526,28.83,28.95,28.37,28.67,-0.2436,19964.69,28.66,29.38,28.62,27.86,2.65,45.3,3.95,0.67,0.8,crossOverSMA,https://gu.qq.com/sh600548/gp
417,603416.SH,20220526,29.8,30.18,29.2,29.28,0.2053,13884.74,29.55,30.74,28.99,27.24,6.03,47.88,7.81,0.77,0.97,other,https://gu.qq.com/sh600548/gp
418,600511.SH,20220526,27.83,27.93,27.38,27.75,0.0,82028.03,27.69,31.85,29.26,26.66,8.87,43.71,11.57,0.77,0.59,other,https://gu.qq.com/sh600548/gp
419,605338.SH,20220526,28.18,28.48,27.64,28.34,0.4608,12110.92,28.15,31.19,29.63,28.06,5.29,40.11,6.98,0.76,0.63,other,https://gu.qq.com/sh600548/gp
420,002475.SZ,20220526,29.27,31.55,28.53,30.6,4.5439,1007808.17,30.23,31.62,29.59,27.56,6.86,49.39,8.74,0.79,1.7,crossOverSMA,https://gu.qq.com/sh600548/gp
421,000786.SZ,20220526,29.1,29.38,28.7,29.0,0.4155,52393.66,29.03,30.81,29.55,28.28,4.29,44.06,5.74,0.75,0.55,other,https://gu.qq.com/sh600548/gp
422,002993.SZ,20220526,29.5,29.82,28.82,29.59,0.4754,11239.64,29.41,31.51,30.26,29.01,4.13,47.93,5.81,0.71,0.52,other,https://gu.qq.com/sh600548/gp
423,603005.SH,20220526,19.38,19.45,18.8,19.31,-0.3612,138129.95,19.19,20.42,18.76,17.11,8.8,43.02,12.29,0.72,0.69,other,https://gu.qq.com/sh600548/gp
424,002568.SZ,20220526,30.2,30.75,29.37,30.61,1.2235,49581.59,30.24,31.95,30.39,28.82,5.15,40.21,12.04,0.43,0.7,other,https://gu.qq.com/sh600548/gp
425,003021.SZ,20220526,31.44,31.6,30.3,31.09,-0.9242,10609.03,31.0,33.82,30.12,26.43,12.26,41.69,14.82,0.83,0.69,other,https://gu.qq.com/sh600548/gp
426,605398.SH,20220526,31.5,31.5,30.26,30.99,-0.3537,5809.29,30.92,32.69,30.73,28.77,6.37,38.74,11.34,0.56,0.85,crossOverSMA,https://gu.qq.com/sh600548/gp
427,605337.SH,20220526,24.18,24.26,23.6,23.75,-3.1008,38488.32,23.87,24.83,22.83,20.83,8.78,53.49,10.66,0.82,0.56,other,https://gu.qq.com/sh600548/gp
428,002028.SZ,20220526,33.39,33.72,31.66,33.05,-1.987,119797.8,32.81,34.84,31.16,27.49,11.79,53.08,14.2,0.83,0.97,other,https://gu.qq.com/sh600548/gp
429,600315.SH,20220526,31.99,33.48,31.85,33.15,3.8534,60729.7,32.83,32.8,31.67,30.53,3.58,53.42,4.9,0.73,1.32,other,https://gu.qq.com/sh600548/gp
430,002415.SZ,20220526,31.68,32.34,31.5,31.99,1.5233,723331.7,31.94,39.68,34.2,28.72,16.03,34.44,20.13,0.8,0.68,other,https://gu.qq.com/sh600548/gp
431,600111.SH,20220526,34.0,34.58,33.16,34.09,-0.2633,581444.26,33.94,35.88,32.59,29.31,10.08,48.36,12.24,0.82,0.53,other,https://gu.qq.com/sh600548/gp
432,002407.SZ,20220526,38.99,39.21,38.18,38.49,-2.557,305564.98,38.63,39.91,34.02,28.13,17.32,63.47,17.16,1.01,0.47,other,https://gu.qq.com/sh600548/gp
433,000513.SZ,20220526,31.85,34.1,31.45,33.78,6.4272,164725.29,33.11,34.13,32.75,31.37,4.21,47.74,5.82,0.72,2.48,crossOverSMA,https://gu.qq.com/sh600548/gp
434,603380.SH,20220526,33.14,33.56,32.32,33.41,0.4812,4233.0,33.1,35.81,32.03,28.25,11.8,58.17,16.14,0.73,0.93,other,https://gu.qq.com/sh600548/gp
435,002968.SZ,20220526,33.05,33.45,32.25,32.91,-0.4838,3951.0,32.87,34.02,32.81,31.6,3.69,46.45,4.86,0.76,0.47,crossOverSMA,https://gu.qq.com/sh600548/gp
436,600406.SH,20220526,33.33,33.8,32.56,33.46,-0.6532,166634.78,33.27,35.79,32.06,28.34,11.62,59.29,17.41,0.67,0.64,other,https://gu.qq.com/sh600548/gp
437,000651.SZ,20220526,31.78,31.99,31.35,31.74,-0.0944,432331.3,31.69,34.58,32.49,30.4,6.42,41.19,7.95,0.81,1.0,other,https://gu.qq.com/sh600548/gp
438,603738.SH,20220526,33.45,34.16,32.74,33.41,-0.7427,28294.76,33.44,36.23,32.06,27.9,12.98,49.84,15.81,0.82,0.64,other,https://gu.qq.com/sh600548/gp
439,002142.SZ,20220526,33.35,33.37,32.35,32.42,-2.4082,339241.67,32.71,36.27,34.3,32.33,5.74,31.67,7.36,0.78,0.99,other,https://gu.qq.com/sh600548/gp
440,603039.SH,20220526,34.33,36.04,33.41,36.04,5.0117,28325.71,35.16,42.11,36.41,30.71,15.65,33.35,25.12,0.62,0.6,other,https://gu.qq.com/sh600548/gp
441,601877.SH,20220526,35.23,36.02,34.41,34.9,-0.1431,141069.08,35.11,37.33,33.72,30.11,10.7,49.66,13.4,0.8,0.8,other,https://gu.qq.com/sh600548/gp
442,002241.SZ,20220526,36.29,37.82,35.6,37.04,2.2922,513986.62,36.82,38.82,34.74,30.66,11.76,59.29,16.4,0.72,1.06,other,https://gu.qq.com/sh600548/gp
443,600141.SH,20220526,36.17,36.95,35.23,36.31,-0.2473,243403.28,36.16,37.65,33.89,30.13,11.1,56.13,12.77,0.87,0.63,other,https://gu.qq.com/sh600548/gp
444,603197.SH,20220526,35.3,36.4,34.48,35.58,-0.559,34449.0,35.49,39.19,33.64,28.09,16.5,48.77,19.71,0.84,0.47,other,https://gu.qq.com/sh600548/gp
445,000049.SZ,20220526,35.81,36.08,34.89,35.93,0.3912,53037.18,35.63,38.54,33.4,28.26,15.39,55.35,18.06,0.85,0.45,other,https://gu.qq.com/sh600548/gp
446,002353.SZ,20220526,35.71,36.94,34.81,36.51,2.7872,101332.57,36.09,36.64,33.15,29.67,10.51,55.36,12.76,0.82,1.08,other,https://gu.qq.com/sh600548/gp
447,603883.SH,20220526,40.47,41.76,39.0,40.86,2.6633,86711.07,40.54,39.6,34.65,29.7,14.28,76.21,15.54,0.92,2.57,other,https://gu.qq.com/sh600548/gp
448,600378.SH,20220526,36.18,37.0,35.6,36.2,-0.6859,16202.04,36.27,38.64,34.53,30.41,11.91,55.44,14.97,0.8,0.81,other,https://gu.qq.com/sh600548/gp
449,002648.SZ,20220526,36.68,37.88,36.21,37.49,2.5157,59703.09,37.19,38.1,35.73,33.36,6.63,50.82,8.6,0.77,0.78,other,https://gu.qq.com/sh600548/gp
450,605009.SH,20220526,35.64,35.95,34.6,35.67,0.7912,8612.51,35.41,37.11,35.93,34.76,3.28,34.05,6.57,0.5,0.85,other,https://gu.qq.com/sh600548/gp
451,002960.SZ,20220526,25.52,28.06,25.2,27.4,6.3665,88725.94,26.89,26.98,24.61,22.24,9.62,55.87,12.07,0.8,1.85,other,https://gu.qq.com/sh600548/gp
452,600036.SH,20220526,39.0,39.0,38.08,38.43,-0.9025,615429.63,38.5,40.05,38.23,36.4,4.78,42.16,7.54,0.63,0.67,other,https://gu.qq.com/sh600548/gp
453,600887.SH,20220526,37.14,37.73,37.1,37.37,0.6193,454455.05,37.4,38.93,37.9,36.88,2.71,45.46,3.05,0.89,0.97,other,https://gu.qq.com/sh600548/gp
454,002709.SZ,20220526,38.61,38.73,37.5,37.86,-0.9678,302367.16,38.03,41.5,37.99,34.47,9.25,41.7,11.47,0.81,0.6,other,https://gu.qq.com/sh600548/gp
455,600585.SH,20220526,37.42,38.15,37.41,37.69,1.5356,268442.67,37.75,39.94,38.32,36.69,4.25,44.9,4.86,0.87,1.35,other,https://gu.qq.com/sh600548/gp
456,603938.SH,20220526,40.9,43.12,40.3,42.63,4.2298,61783.98,42.02,44.28,36.19,28.1,22.35,69.76,26.54,0.84,0.9,other,https://gu.qq.com/sh600548/gp
457,002597.SZ,20220526,35.96,36.93,35.22,36.35,0.5254,70270.9,36.17,40.74,38.0,35.27,7.19,39.11,8.58,0.84,0.77,other,https://gu.qq.com/sh600548/gp
458,002129.SZ,20220526,42.71,43.43,42.16,42.87,0.4452,282996.46,42.82,44.46,40.24,36.02,10.48,57.39,11.84,0.88,0.59,other,https://gu.qq.com/sh600548/gp
459,603678.SH,20220526,39.4,42.66,38.8,41.1,4.4473,110889.23,40.85,42.59,38.97,35.35,9.3,49.17,11.71,0.79,1.76,other,https://gu.qq.com/sh600548/gp
460,600438.SH,20220526,45.39,45.65,44.45,44.99,-0.3985,389593.85,45.03,46.07,41.61,37.14,10.72,66.59,12.64,0.85,0.5,other,https://gu.qq.com/sh600548/gp
461,000999.SZ,20220526,40.51,42.51,40.51,41.82,3.2848,71678.26,41.61,42.08,39.0,35.93,7.88,62.72,11.02,0.72,1.19,other,https://gu.qq.com/sh600548/gp
462,002541.SZ,20220526,40.01,40.87,39.85,40.27,-0.124,16021.5,40.33,41.52,38.96,36.41,6.56,50.43,8.07,0.81,0.8,other,https://gu.qq.com/sh600548/gp
463,600038.SH,20220526,34.51,35.88,34.35,35.78,3.053,246777.74,35.34,42.9,39.26,35.62,9.28,28.2,9.3,1.0,1.1,other,https://gu.qq.com/sh600548/gp
464,605399.SH,20220526,43.71,45.8,42.97,45.8,4.7815,40941.0,44.86,45.53,41.62,37.71,9.4,58.18,11.39,0.83,1.07,other,https://gu.qq.com/sh600548/gp
465,603939.SH,20220526,46.98,47.5,45.45,47.0,0.0426,36849.16,46.65,47.41,40.53,33.65,16.97,75.84,19.94,0.85,0.8,other,https://gu.qq.com/sh600548/gp
466,600976.SH,20220526,39.91,40.6,38.6,40.24,0.8269,37226.11,39.81,43.96,39.8,35.64,10.44,39.41,13.76,0.76,0.9,other,https://gu.qq.com/sh600548/gp
467,601318.SH,20220526,43.31,43.55,42.95,43.15,-0.1851,400992.22,43.22,44.78,43.94,43.09,1.93,34.4,3.59,0.54,0.91,other,https://gu.qq.com/sh600548/gp
468,600460.SH,20220526,44.82,44.95,43.52,43.99,-1.8519,268552.13,44.15,48.09,43.34,38.59,10.95,47.01,13.01,0.84,0.9,other,https://gu.qq.com/sh600548/gp
469,603369.SH,20220526,43.6,44.44,42.88,44.17,0.7987,92485.44,43.83,45.75,44.14,42.54,3.64,47.73,4.74,0.77,0.9,other,https://gu.qq.com/sh600548/gp
470,603217.SH,20220526,28.47,29.5,27.88,28.6,1.2389,28064.0,28.66,31.22,26.18,21.13,19.27,61.12,24.09,0.8,1.03,other,https://gu.qq.com/sh600548/gp
471,002271.SZ,20220526,45.95,46.5,45.21,46.01,0.1088,95910.06,45.91,46.65,44.92,43.2,3.85,55.72,5.1,0.75,0.52,other,https://gu.qq.com/sh600548/gp
472,002240.SZ,20220526,49.53,50.0,48.2,49.1,-1.7804,225587.27,49.1,52.17,44.99,37.8,15.97,58.4,19.54,0.82,0.55,other,https://gu.qq.com/sh600548/gp
473,003026.SZ,20220526,44.43,45.1,43.0,45.04,1.3729,9778.26,44.38,48.69,43.46,38.23,12.03,41.18,17.55,0.69,0.64,other,https://gu.qq.com/sh600548/gp
474,603658.SH,20220526,43.7,43.95,42.4,42.93,-3.0926,65078.59,43.09,47.79,45.01,42.23,6.18,40.63,7.38,0.84,1.25,other,https://gu.qq.com/sh600548/gp
475,603666.SH,20220526,48.88,50.49,47.77,49.27,0.9011,12293.71,49.18,51.76,45.53,39.29,13.7,53.03,15.37,0.89,0.62,other,https://gu.qq.com/sh600548/gp
476,601100.SH,20220526,47.64,51.89,47.31,50.43,6.3924,100342.4,49.88,50.52,47.02,43.52,7.44,54.48,9.03,0.82,2.52,other,https://gu.qq.com/sh600548/gp
477,603155.SH,20220526,32.99,33.17,32.03,32.5,-1.9608,10953.0,32.57,35.97,33.13,30.29,8.57,44.14,10.81,0.79,0.65,other,https://gu.qq.com/sh600548/gp
478,603899.SH,20220526,50.52,51.49,49.65,50.89,1.78,22172.79,50.68,50.45,47.92,45.39,5.28,60.67,5.81,0.91,0.76,other,https://gu.qq.com/sh600548/gp
479,002352.SZ,20220526,48.54,50.8,48.32,50.49,4.1031,330627.82,49.87,51.33,48.96,46.59,4.84,51.76,6.43,0.75,0.77,crossOverSMA,https://gu.qq.com/sh600548/gp
480,603896.SH,20220526,38.38,38.85,37.45,38.37,1.4543,13939.95,38.22,39.73,37.43,35.14,6.12,50.42,8.58,0.71,0.82,other,https://gu.qq.com/sh600548/gp
481,600885.SH,20220526,50.3,50.34,48.35,49.03,-2.1553,56806.51,49.24,54.73,48.88,43.03,11.96,49.86,16.97,0.7,1.22,other,https://gu.qq.com/sh600548/gp
482,603995.SH,20220526,33.46,33.67,32.87,33.21,-0.8361,9241.85,33.25,36.08,32.89,29.7,9.7,46.37,11.85,0.82,0.5,other,https://gu.qq.com/sh600548/gp
483,002557.SZ,20220526,54.1,54.44,52.75,53.66,-0.8866,23707.93,53.62,57.31,54.7,52.09,4.77,45.05,6.62,0.72,0.56,other,https://gu.qq.com/sh600548/gp
484,605266.SH,20220526,56.8,57.95,55.7,55.99,-2.4394,4144.91,56.55,56.58,54.7,52.82,3.44,49.45,6.99,0.49,0.82,other,https://gu.qq.com/sh600548/gp
485,000333.SZ,20220526,53.4,54.08,51.8,53.82,0.7865,423827.65,53.23,58.65,55.56,52.47,5.56,35.91,6.14,0.91,1.22,other,https://gu.qq.com/sh600548/gp
486,603198.SH,20220526,57.09,58.7,56.05,57.62,0.6111,63785.07,57.46,60.56,57.29,54.03,5.71,48.7,7.03,0.81,0.8,other,https://gu.qq.com/sh600548/gp
487,605358.SH,20220526,59.58,60.3,58.0,58.6,-2.3008,87114.62,58.97,64.23,56.19,48.16,14.3,52.06,17.18,0.83,0.67,other,https://gu.qq.com/sh600548/gp
488,603816.SH,20220526,61.96,63.52,60.68,62.62,1.1632,21634.56,62.27,66.58,60.49,54.41,10.06,51.93,11.88,0.85,0.69,other,https://gu.qq.com/sh600548/gp
489,600745.SH,20220526,66.6,66.6,63.0,63.25,-5.7237,340760.39,64.28,73.65,66.52,59.4,10.71,35.75,13.01,0.82,1.49,other,https://gu.qq.com/sh600548/gp
490,600309.SH,20220526,82.5,84.0,81.4,83.1,0.9598,75126.42,82.83,85.37,80.59,75.81,5.93,54.54,7.57,0.78,0.69,other,https://gu.qq.com/sh600548/gp
491,603799.SH,20220526,89.22,91.09,87.03,89.86,1.023,101759.46,89.33,95.6,84.28,72.96,13.43,53.72,17.19,0.78,0.52,other,https://gu.qq.com/sh600548/gp
492,603486.SH,20220526,97.06,98.86,93.84,96.51,-0.5154,19261.81,96.4,105.39,99.43,93.47,5.99,40.45,7.2,0.83,0.64,other,https://gu.qq.com/sh600548/gp
493,002460.SZ,20220526,120.98,124.28,118.06,121.2,1.8573,271901.51,121.18,125.7,111.16,96.62,13.08,57.56,15.34,0.85,0.79,other,https://gu.qq.com/sh600548/gp
494,605123.SH,20220526,103.11,114.0,102.23,109.25,4.7962,20186.31,108.49,117.98,105.54,93.09,11.79,51.0,15.73,0.75,1.28,other,https://gu.qq.com/sh600548/gp
495,605168.SH,20220526,121.42,122.61,118.05,122.18,1.6303,7826.0,120.95,125.11,117.32,109.53,6.64,43.44,8.24,0.81,0.67,other,https://gu.qq.com/sh600548/gp
496,600703.SH,20220526,20.02,20.22,19.6,19.89,-0.3008,425878.43,19.9,21.68,19.42,17.15,11.66,43.51,14.4,0.81,0.58,other,https://gu.qq.com/sh600548/gp
497,600763.SH,20220526,126.0,127.0,123.68,126.41,0.9745,22905.87,125.7,135.44,127.51,119.58,6.22,43.31,8.61,0.72,0.46,other,https://gu.qq.com/sh600548/gp
498,600882.SH,20220526,33.03,34.24,32.62,33.42,1.1807,46154.42,33.43,34.97,32.41,29.86,7.89,50.36,10.19,0.77,0.84,other,https://gu.qq.com/sh600548/gp
499,002036.SZ,20220526,12.42,12.57,11.8,12.37,-0.0808,313442.73,12.25,13.3,11.9,10.5,11.75,44.81,14.16,0.83,0.82,other,https://gu.qq.com/sh600548/gp
